"";"";"Onderwerp";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing"
"";"";"Categorie";"L1.1 Salarissen en sociale lasten";"L2.1 Belastingen";"L3.1 Grond";"L3.2 Duurzame goederen";"L3.3 Pachten";"L3.4.1 Sociale uitkeringen in natura";"L3.5.1 Ingeleend personeel";"L3.8 Overige goederen en diensten";"L4.1.1 Sociale uitkeringen in geld";"L4.2 Subsidies";"L4.3.1 Inkomensoverdrachten - Rijk";"L4.3.2 Inkomensoverdrachten - gemeenten";"L4.3.3 Inkomensoverdrachten - gemeensc..";"L4.3.4 Inkomensoverdrachten - provincies";"L4.3.5 Inkomensoverdrachten - watersch..";"L4.3.6 Inkomensoverdrachten - ov overh..";"L4.3.7 Inkomensoverdrachten - Europese..";"L4.3.8 Inkomensoverdrachten - overige ..";"L4.3.9 Inkomensoverdrachten - onverdeeld";"L4.4.1 Kapitaaloverdrachten - Rijk";"L4.4.2 Kapitaaloverdrachten - gemeenten";"L4.4.3 Kapitaaloverdrachten - gemeensc..";"L4.4.4 Kapitaaloverdrachten - provincies";"L4.4.5 Kapitaaloverdrachten - watersch..";"L4.4.6 Kapitaaloverdrachten - ov overh..";"L4.4.7 Kapitaaloverdrachten - Europese..";"L4.4.8 Kapitaaloverdrachten - overige ..";"L4.4.9 Kapitaaloverdrachten - onverdeeld";"L5.1 Rente";"L6.1 Financiële transacties";"L7.1 Mutatie reserves";"L7.2 Mutatie voorzieningen";"L7.3 Afschrijvingen";"L7.4 Toegerekende reële en bespaarde r..";"L7.5 Overige verrekeningen"
"Gemeenten";"Verslagsoort";"Taakveld/balanspost";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro";"1 000 euro"
"Baarle-Nassau";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarle-Nassau";"Begroting";"4.2 Onderwijshuisvesting";"0";"17";"0";"0";"0";"0";"0";"90";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"181";"0";"0"
"Baarle-Nassau";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"6";"0";"0";"0";"116";"0";"6";"0";"0";"0";"23";"35";"0";"0";"0";"0";"136";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0"
"Baarle-Nassau";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarle-Nassau";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"20";"0";"0";"0";"0";"0";"131";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"181";"0";"0"
"Baarle-Nassau";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"9";"0";"0";"0";"102";"0";"13";"0";"0";"0";"21";"35";"0";"0";"0";"0";"59";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0"
"Baarn";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"4";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarn";"Begroting";"4.2 Onderwijshuisvesting";"0";"145";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"58";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"693";"606";"0"
"Baarn";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"128";"0";"0";"0";"0";"667";"0";"171";"0";"406";"0";"0";"0";"0";"0";"4";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarn";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarn";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"163";"0";"0";"0";"0";"0";"154";"0";"0";"0";"0";"0";"0";"0";"80";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"701";"611";"0"
"Baarn";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"150";"0";"0";"0";"0";"666";"0";"56";"0";"238";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergeijk";"Begroting";"4.1 Openbaar basisonderwijs";"35";"0";"0";"0";"0";"0";"0";"0";"0";"101";"0";"0";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergeijk";"Begroting";"4.2 Onderwijshuisvesting";"37";"39";"0";"0";"0";"0";"0";"103";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"300";"163";"0"
"Bergeijk";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"40";"0";"0";"0";"0";"348";"0";"-7";"0";"0";"72";"0";"0";"0";"0";"0";"0";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"3";"1";"0"
"Bergeijk";"Jaarrekening";"4.1 Openbaar basisonderwijs";"34";"0";"0";"0";"0";"0";"5";"0";"0";"83";"0";"0";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergeijk";"Jaarrekening";"4.2 Onderwijshuisvesting";"37";"40";"0";"0";"0";"0";"6";"102";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"302";"163";"0"
"Bergeijk";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"40";"1";"0";"0";"0";"304";"6";"93";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"3";"1";"0"
"Bergen (NH.)";"Begroting";"4.1 Openbaar basisonderwijs";"0";"2";"0";"0";"0";"0";"0";"41";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"64";"268";"77";"0"
"Bergen (NH.)";"Begroting";"4.2 Onderwijshuisvesting";"0";"3";"0";"5";"557";"0";"0";"288";"0";"0";"0";"0";"87";"0";"0";"0";"0";"90";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"192";"42";"0"
"Bergen (NH.)";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"275";"0";"16";"0";"140";"0";"0";"183";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"5";"1";"0"
"Bergen (NH.)";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"8";"0";"0";"0";"0";"0";"79";"0";"0";"0";"0";"37";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47";"15";"4";"0"
"Bergen (NH.)";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"4";"0";"0";"640";"0";"0";"231";"0";"0";"0";"0";"136";"0";"0";"0";"0";"114";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"8";"544";"115";"0"
"Bergen (NH.)";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"232";"0";"49";"1";"167";"0";"0";"132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"5";"1";"0"
"Bergen op Zoom";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"258";"0";"0";"0";"0";"0";"0";"0";"69";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergen op Zoom";"Begroting";"4.2 Onderwijshuisvesting";"67";"125";"0";"0";"0";"0";"0";"175";"0";"0";"0";"0";"0";"0";"0";"2469";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"604";"620";"0"
"Bergen op Zoom";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"522";"11";"0";"0";"0";"567";"11";"309";"0";"0";"0";"0";"35";"0";"0";"0";"0";"2016";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-40";"133";"84";"0"
"Bergen op Zoom";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"251";"0";"0";"0";"0";"0";"0";"0";"0";"0";"72";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergen op Zoom";"Jaarrekening";"4.2 Onderwijshuisvesting";"67";"275";"0";"0";"0";"0";"154";"219";"0";"0";"0";"0";"0";"0";"0";"2557";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"592";"604";"0"
"Bergen op Zoom";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"491";"0";"0";"0";"0";"815";"55";"350";"0";"0";"0";"0";"36";"0";"0";"0";"0";"2650";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-40";"133";"84";"0"
"Bernheze";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bernheze";"Begroting";"4.2 Onderwijshuisvesting";"19";"166";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"722";"186";"0"
"Bernheze";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"63";"6";"0";"0";"0";"516";"0";"351";"0";"204";"0";"0";"0";"0";"0";"70";"0";"46";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"31";"8";"0"
"Bernheze";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bernheze";"Jaarrekening";"4.2 Onderwijshuisvesting";"11";"191";"0";"0";"0";"0";"0";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"722";"185";"0"
"Bernheze";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"52";"7";"0";"0";"0";"508";"14";"383";"0";"119";"0";"0";"0";"0";"0";"70";"0";"75";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"31";"8";"0"
"Best";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Begroting";"4.2 Onderwijshuisvesting";"96";"57";"0";"0";"0";"0";"0";"146";"0";"0";"0";"0";"0";"0";"0";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"424";"0";"0"
"Best";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"224";"5";"0";"0";"0";"504";"0";"97";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"564";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"68";"0";"0"
"Best";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Jaarrekening";"4.2 Onderwijshuisvesting";"96";"46";"0";"2";"0";"0";"0";"145";"0";"0";"0";"0";"0";"0";"0";"57";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"424";"0";"0"
"Best";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"182";"5";"0";"0";"0";"511";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"329";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"68";"0";"0"
"Beverwijk";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Begroting";"4.2 Onderwijshuisvesting";"23";"193";"0";"0";"0";"0";"0";"94";"0";"0";"0";"0";"0";"0";"0";"166";"0";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"935";"1685";"0"
"Beverwijk";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"183";"0";"0";"0";"0";"362";"0";"12";"0";"0";"0";"23";"28";"0";"0";"0";"0";"1760";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.2 Onderwijshuisvesting";"25";"210";"0";"0";"0";"0";"0";"245";"0";"0";"0";"0";"0";"0";"0";"89";"0";"114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"928";"1671";"0"
"Beverwijk";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"174";"0";"0";"0";"0";"441";"152";"33";"0";"0";"0";"23";"0";"0";"0";"9";"0";"1369";"0";"0";"0";"0";"0";"0";"0";"0";"27";"0";"0";"0";"0";"0";"0";"0";"0"
"De Bilt";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"138";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"1";"0"
"De Bilt";"Begroting";"4.2 Onderwijshuisvesting";"94";"263";"0";"0";"0";"0";"0";"773";"0";"0";"0";"0";"0";"0";"0";"311";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1391";"497";"0"
"De Bilt";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"220";"0";"0";"0";"0";"538";"0";"305";"0";"0";"0";"0";"0";"0";"0";"173";"0";"114";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"De Bilt";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"116";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"1";"0"
"De Bilt";"Jaarrekening";"4.2 Onderwijshuisvesting";"81";"275";"0";"0";"0";"0";"0";"780";"0";"0";"0";"0";"0";"0";"0";"300";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1208";"442";"0"
"De Bilt";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"195";"0";"0";"0";"0";"561";"0";"225";"0";"0";"0";"0";"0";"0";"0";"65";"0";"116";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"Bladel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Begroting";"4.2 Onderwijshuisvesting";"19";"45";"0";"0";"0";"0";"0";"125";"0";"0";"0";"0";"0";"0";"0";"1218";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"477";"114";"59"
"Bladel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"73";"0";"0";"0";"0";"330";"0";"48";"0";"0";"0";"6";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.2 Onderwijshuisvesting";"4";"46";"0";"0";"0";"0";"0";"145";"0";"0";"0";"0";"0";"0";"0";"1556";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"641";"113";"35"
"Bladel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"120";"0";"0";"0";"0";"504";"0";"50";"0";"0";"325";"6";"0";"0";"0";"18";"0";"82";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"5";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"44";"0";"0";"0";"0";"0";"113";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"367";"0";"0"
"Blaricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"2";"0";"0";"0";"59";"0";"28";"0";"123";"0";"0";"26";"0";"0";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"44";"0";"0";"0";"0";"0";"128";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"364";"0";"0"
"Blaricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"2";"0";"0";"0";"47";"0";"25";"0";"131";"0";"0";"28";"0";"0";"43";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0"
"Bloemendaal";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Begroting";"4.2 Onderwijshuisvesting";"35";"159";"0";"0";"0";"0";"0";"346";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"677";"152";"0"
"Bloemendaal";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"114";"6";"0";"0";"0";"183";"0";"63";"0";"187";"0";"0";"101";"0";"0";"0";"0";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"20";"6";"0"
"Bloemendaal";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Jaarrekening";"4.2 Onderwijshuisvesting";"33";"239";"0";"0";"0";"0";"0";"368";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"656";"107";"0"
"Bloemendaal";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"104";"7";"0";"0";"0";"163";"0";"2";"0";"294";"0";"0";"105";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"20";"4";"0"
"Boekel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Begroting";"4.2 Onderwijshuisvesting";"25";"37";"0";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"267";"99";"0"
"Boekel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"41";"1";"0";"0";"0";"260";"3";"54";"0";"130";"0";"0";"0";"0";"0";"0";"0";"58";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boekel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Jaarrekening";"4.2 Onderwijshuisvesting";"8";"48";"0";"0";"0";"0";"4";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"380";"93";"0"
"Boekel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"37";"1";"0";"0";"0";"208";"1";"54";"0";"131";"0";"0";"0";"0";"0";"0";"0";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boxtel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Begroting";"4.2 Onderwijshuisvesting";"0";"175";"0";"0";"0";"9";"26";"247";"0";"0";"0";"0";"0";"0";"0";"0";"0";"343";"0";"0";"0";"0";"0";"0";"0";"0";"-11";"0";"0";"0";"0";"146";"1336";"874";"0"
"Boxtel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"41";"0";"396";"0";"0";"0";"0";"787";"0";"0";"0";"0";"624";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"214";"0";"0";"0";"6";"4";"243";"0";"0";"0";"0";"0";"0";"0";"0";"0";"207";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"146";"1062";"879";"0"
"Boxtel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"26";"0";"462";"0";"0";"0";"0";"743";"0";"0";"0";"0";"278";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.2 Onderwijshuisvesting";"146";"142";"0";"247";"0";"0";"0";"224";"0";"15899";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"349";"979";"506";"0"
"Breda";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"604";"50";"0";"37";"0";"2045";"79";"2048";"0";"0";"0";"0";"728";"0";"0";"8843";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"183";"797";"273";"0"
"Breda";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Jaarrekening";"4.2 Onderwijshuisvesting";"153";"133";"0";"197";"0";"0";"0";"77";"0";"16078";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"349";"1019";"495";"0"
