"Gemeenten 2019 onbewerkte Iv3-data "
""
"";"";""
"";"";"Onderwerp";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing"
"Best";"Begroting";"4.2 Onderwijshuisvesting";"100";"56";"0";"0";"0";"0";"0";"145";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"437";"0";"0"
"Best";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"250";"5";"0";"0";"0";"415";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"573";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"68";"0";"0"
"Best";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Jaarrekening";"4.2 Onderwijshuisvesting";"98";"47";"0";"0";"0";"0";"0";"134";"0";"0";"0";"0";"0";"0";"0";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"424";"0";"1106"
"Best";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"234";"1";"0";"0";"0";"484";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"166";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"68";"0";"0"
"Beverwijk";"Begroting";"4.1 Openbaar basisonderwijs";"13";"101";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"3";"0"
"Beverwijk";"Begroting";"4.2 Onderwijshuisvesting";"9";"90";"0";"0";"0";"0";"0";"98";"0";"0";"0";"0";"0";"0";"0";"213";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"963";"1720";"0"
"Beverwijk";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"157";"0";"0";"0";"0";"357";"0";"52";"0";"0";"0";"21";"27";"0";"0";"0";"0";"1080";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Beverwijk";"Jaarrekening";"4.2 Onderwijshuisvesting";"24";"215";"0";"20";"0";"0";"0";"208";"0";"0";"0";"0";"0";"0";"0";"135";"0";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"977";"1718";"0"
"Beverwijk";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"130";"0";"0";"0";"0";"455";"296";"8";"0";"0";"0";"32";"29";"0";"0";"0";"0";"884";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"De Bilt";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"0";"0";"0";"110";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"1";"0"
"De Bilt";"Begroting";"4.2 Onderwijshuisvesting";"93";"259";"0";"0";"0";"0";"0";"738";"0";"0";"0";"0";"0";"0";"0";"307";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1283";"487";"0"
"De Bilt";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"211";"0";"0";"0";"0";"471";"0";"226";"0";"0";"0";"0";"0";"0";"0";"88";"0";"144";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"6";"0"
"De Bilt";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"135";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"1";"0"
"De Bilt";"Jaarrekening";"4.2 Onderwijshuisvesting";"88";"295";"0";"0";"0";"0";"0";"747";"0";"0";"0";"0";"0";"0";"0";"299";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1322";"439";"0"
"De Bilt";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"181";"0";"0";"0";"0";"515";"29";"192";"0";"0";"0";"0";"0";"0";"0";"86";"0";"164";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0"
"Bladel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Begroting";"4.2 Onderwijshuisvesting";"19";"45";"0";"0";"0";"0";"0";"123";"0";"0";"0";"0";"0";"0";"0";"1193";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"327";"87";"0"
"Bladel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"76";"0";"0";"0";"0";"330";"0";"48";"0";"0";"0";"6";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bladel";"Jaarrekening";"4.2 Onderwijshuisvesting";"10";"46";"0";"0";"0";"0";"0";"126";"0";"0";"0";"0";"0";"0";"0";"1182";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"317";"92";"0"
"Bladel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"124";"0";"0";"0";"0";"258";"0";"67";"0";"0";"0";"6";"0";"0";"0";"18";"0";"231";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"5";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"0";"0";"0";"0";"0";"0";"52";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"50";"0";"30";"0";"68";"0";"0";"24";"0";"0";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Blaricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"49";"0";"17";"0";"0";"0";"81";"0";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"364";"0";"0"
"Blaricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"2";"0";"0";"0";"112";"0";"23";"0";"82";"0";"0";"38";"0";"0";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0"
"Bloemendaal";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Begroting";"4.2 Onderwijshuisvesting";"34";"155";"0";"0";"0";"0";"0";"381";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"681";"140";"0"
"Bloemendaal";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"110";"6";"0";"0";"0";"0";"0";"242";"0";"184";"0";"0";"81";"0";"0";"0";"0";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"20";"6";"0"
"Bloemendaal";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bloemendaal";"Jaarrekening";"4.2 Onderwijshuisvesting";"35";"246";"0";"0";"0";"0";"0";"342";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"662";"112";"0"
"Bloemendaal";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"112";"7";"0";"0";"0";"143";"0";"11";"0";"217";"85";"0";"80";"0";"0";"0";"0";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"20";"5";"0"
"Boekel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Begroting";"4.2 Onderwijshuisvesting";"31";"33";"0";"0";"0";"0";"6";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"276";"100";"0"
"Boekel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"12";"1";"0";"0";"0";"210";"3";"59";"0";"74";"0";"0";"0";"0";"0";"0";"0";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boekel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boekel";"Jaarrekening";"4.2 Onderwijshuisvesting";"24";"31";"0";"0";"0";"0";"36";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"657";"85";"0"
"Boekel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"27";"1";"0";"0";"0";"231";"-1";"53";"0";"130";"0";"0";"0";"0";"0";"0";"0";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"Boxtel";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Begroting";"4.2 Onderwijshuisvesting";"0";"145";"0";"0";"0";"16";"26";"391";"0";"0";"0";"0";"0";"0";"0";"0";"0";"305";"0";"0";"0";"0";"0";"0";"0";"0";"-10";"0";"0";"0";"0";"0";"1344";"921";"0"
"Boxtel";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"0";"0";"469";"0";"0";"0";"0";"766";"0";"0";"0";"0";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Boxtel";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"208";"0";"0";"0";"8";"0";"230";"0";"0";"0";"0";"0";"0";"0";"0";"0";"214";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"145";"1066";"914";"0"
"Boxtel";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"31";"0";"546";"0";"0";"0";"0";"745";"0";"0";"0";"0";"265";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Begroting";"4.2 Onderwijshuisvesting";"143";"147";"0";"0";"51";"0";"0";"447";"0";"15500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"584";"971";"805";"0"
"Breda";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"524";"15";"0";"0";"0";"0";"79";"3968";"0";"0";"0";"0";"728";"0";"0";"8964";"0";"115";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"121";"146";"69";"0"
"Breda";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Breda";"Jaarrekening";"4.2 Onderwijshuisvesting";"146";"145";"0";"190";"0";"0";"0";"144";"0";"15763";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"342";"995";"807";"0"
"Breda";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"856";"59";"0";"266";"0";"2291";"63";"583";"0";"0";"0";"1010";"927";"0";"0";"8815";"0";"118";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"282";"648";"165";"7"
"Bunnik";"Begroting";"4.1 Openbaar basisonderwijs";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Begroting";"4.2 Onderwijshuisvesting";"0";"60";"0";"71";"0";"0";"0";"229";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"288";"0";"0"
"Bunnik";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"61";"5";"0";"0";"0";"174";"26";"26";"0";"0";"0";"0";"1";"0";"0";"0";"0";"65";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0"
"Bunnik";"Jaarrekening";"4.1 Openbaar basisonderwijs";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunnik";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"58";"0";"71";"0";"0";"0";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"287";"40";"0"
"Bunnik";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"61";"4";"0";"0";"0";"217";"29";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"62";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"3";"0"
"Bunschoten";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunschoten";"Begroting";"4.2 Onderwijshuisvesting";"12";"63";"0";"0";"0";"0";"0";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"172";"125";"0"
"Bunschoten";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"141";"2";"0";"0";"0";"0";"0";"538";"0";"654";"0";"0";"0";"0";"0";"0";"0";"212";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"3";"1";"0"
"Bunschoten";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bunschoten";"Jaarrekening";"4.2 Onderwijshuisvesting";"10";"75";"0";"0";"0";"0";"0";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"195";"63";"0"
"Bunschoten";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"132";"1";"0";"0";"0";"0";"0";"790";"0";"592";"0";"0";"0";"0";"0";"0";"0";"195";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"3";"1";"0"
"Castricum";"Begroting";"4.1 Openbaar basisonderwijs";"0";"9";"0";"0";"0";"0";"0";"322";"0";"0";"0";"0";"129";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34";"22";"0"
"Castricum";"Begroting";"4.2 Onderwijshuisvesting";"0";"116";"0";"0";"7";"0";"0";"272";"0";"0";"0";"0";"145";"0";"0";"0";"0";"81";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"850";"558";"0"
"Castricum";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"337";"0";"39";"0";"129";"0";"0";"67";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Castricum";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"10";"0";"0";"93";"0";"0";"205";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34";"22";"0"
"Castricum";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"5";"0";"14";"33";"0";"0";"158";"0";"0";"0";"0";"93";"0";"0";"0";"0";"218";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"833";"526";"0"
"Castricum";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"288";"0";"57";"0";"112";"0";"0";"182";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Cranendonck";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"74";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"Cranendonck";"Begroting";"4.2 Onderwijshuisvesting";"0";"62";"0";"0";"0";"0";"0";"240";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"239";"122";"17"
"Cranendonck";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"476";"0";"54";"0";"116";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86"
"Cranendonck";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"71";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"Cranendonck";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"80";"0";"3";"0";"0";"0";"251";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"232";"123";"17"
"Cranendonck";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"1";"0";"0";"0";"479";"0";"40";"0";"257";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86"
"Deurne";"Begroting";"4.1 Openbaar basisonderwijs";"24";"7";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"106";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"121";"0"
"Deurne";"Begroting";"4.2 Onderwijshuisvesting";"20";"71";"0";"0";"0";"0";"0";"88";"0";"0";"0";"0";"0";"0";"0";"1331";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"386";"269";"0"
"Deurne";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"151";"1";"0";"0";"0";"582";"0";"83";"0";"0";"0";"0";"0";"0";"0";"168";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"3";"0"
"Deurne";"Jaarrekening";"4.1 Openbaar basisonderwijs";"20";"7";"0";"0";"0";"0";"3";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"133";"120";"0"
"Deurne";"Jaarrekening";"4.2 Onderwijshuisvesting";"17";"97";"364";"0";"0";"0";"3";"40";"0";"0";"0";"0";"0";"0";"0";"1315";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"386";"261";"0"
"Deurne";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"128";"1";"0";"0";"0";"496";"20";"54";"0";"0";"0";"0";"0";"0";"0";"303";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"6";"3";"0"
"Diemen";"Begroting";"4.1 Openbaar basisonderwijs";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Begroting";"4.2 Onderwijshuisvesting";"107";"72";"0";"750";"0";"0";"4";"53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"722";"500";"0"
"Diemen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"167";"0";"0";"0";"0";"230";"82";"433";"0";"0";"0";"0";"0";"0";"0";"0";"0";"553";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Diemen";"Jaarrekening";"4.2 Onderwijshuisvesting";"100";"85";"0";"0";"0";"0";"7";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"525";"361";"0"
"Diemen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"171";"0";"0";"0";"0";"260";"25";"632";"0";"0";"0";"0";"0";"0";"0";"0";"0";"588";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Begroting";"4.1 Openbaar basisonderwijs";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Begroting";"4.2 Onderwijshuisvesting";"50";"59";"0";"0";"0";"0";"0";"170";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"331";"87";"0"
"Dongen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"294";"0";"0";"0";"0";"560";"0";"397";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"Dongen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Dongen";"Jaarrekening";"4.2 Onderwijshuisvesting";"51";"63";"0";"0";"0";"0";"0";"121";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"434";"97";"0"
"Dongen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"300";"1";"0";"0";"0";"739";"0";"372";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"Drechterland";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"78";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Drechterland";"Begroting";"4.2 Onderwijshuisvesting";"0";"39";"0";"0";"0";"0";"0";"24";"0";"23";"0";"0";"54";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"302";"21";"0"
